Id,DateTime,Text,Url,Title
11,"2015-01-01 00:54:00.000000","По меньшей мере 35 человек погибли в Шанхае в давке в районе набережной Вайтань, где около полуночи для празднования Нового года собралась толпа. Об этом сообщило правительство крупнейшего города КНР, передает ShanghaiDaily. Пострадали еще свыше 40 человек. Причины возникновения давки устанавливаются. Не исключено, что она возникла в тот момент, когда к площади Чэнь И (первый мэр Шанхая — прим. «Ленты.ру») на набережной реки Хуанпу устремились значительные скопления людей, отмечает ТАСС. В 2013 году на новогоднее шоу в районе набережной собралось порядка 300 тысяч человек. Тогда это обернулось транспортным коллапсом. В 2014 году власти мегаполиса, чтобы избежать повторения ситуации, решили перенести мероприятие в другое место и сделать его гораздо менее масштабным. ",https://lenta.ru/news/2015/01/01/shanghai/,
12,"2015-01-01 02:55:00.000000","Двое членов крайне правого французского «Национального фронта» лишились членства в партии за шутку над ее вице-президентом Луи Алио. Как сообщает Agence France-Presse, в бокал с вином Алио пранкеры подсыпали слабительного, а в зале, где он планировал пресс-конференцию, выкрутили лампочки. Инцидент произошел несколько месяцев назад в Бордо. Двух организаторов розыгрыша, который функционеры «Национального фронта» назвали «дестабилизирующими действиями», выгнали из рядов националистической партии. Еще одному их товарищу на год приостановили членство в НФ. Луи Алио является бойфрендом лидера крайне правых Марин Ле Пен, дочери основателя НФ Жан-Мари Ле Пена. «Национальный фронт» в марте 2014 года занял третье место на муниципальных выборах, получив 6,8 процента голосов, а на последних выборах в Европарламент увеличил свое присутствие в этом органе с 3 до 22 депутатов. Марин Ле Пен в ноябре прошлого года была переизбрана председателем НФ.",https://lenta.ru/news/2014/12/31/postebalis/,
13,"2015-01-01 04:22:00.000000","Шесть человек, в том числе ребенок, погибли в результате ДТП в Ленинградской области, сообщает «Интерфакс». По данным регионального управления ГИБДД, незадолго до наступления Нового года на 4-ом километре объездной трассы Самойлово — Зиновьева гора столкнулись легковые Dodge и Opel Corsa. В результате удара в Dodge возник пожар, в котором погибли водитель и пятеро пассажиров, в том числе 9-летний ребенок. Состояние водителя Opel оценивается как среднее, сообщили автоинспекторы. Виновник аварии пока не установлен.",https://lenta.ru/news/2015/01/01/furycrash/,
14,"2015-01-01 05:52:00.000000","Стоимость патента для мигранта в Москве с 1 января увеличилась до 4 тысяч рублей в месяц. Ранее документ стоил 1,2 тысячи рублей. Иностранцам для приобретения патента необходимо предоставить медицинскую справку, сертификат о результатах экзаменов по русскому языку, основам российского законодательства и истории России. Патент будет выдаваться на месяц, с возможностью продления до года. Получить его нужно будет в течение 30 дней с момента въезда в Россию. В департаменте экономической политики и развития Москвы считают, что повышение стоимости патента поможет выровнять конкурентоспособность россиян на рынке труда в отношении специальностей, которые не требуют высокой квалификации. Кроме того, новая система увеличит поступления в бюджет примерно на 12 миллиардов рублей. По данным мэрии Москвы, в столице насчитывается 900 тысяч легальных мигрантов. Закон об отмене квотирования и замене ее на патентную систему был принят в ноябре. Стоимость патента устанавливает каждый субъект федерации самостоятельно. Работать по документу мигрант может только в том регионе страны, где он его получит. При переезде в другой регион все бюрократические процедуры придется пройти заново. По официальным данным, сейчас в России работают около 3,5 миллиона иностранных граждан.",https://lenta.ru/news/2015/01/01/migrant/,
15,"2015-01-01 08:31:00.000000","Глава Роспотребнадзора Анна Попова призвала россиян 1 января выйти на улицу, а не продолжать новогоднее застолье. Об этом сообщает «Интерфакс». «Утром 1 января вместо того, чтобы доедать вчерашние салаты и допивать прошлогодний алкоголь, лучше провести время на свежем воздухе со своими родными и близкими, со своими замечательными талантливыми детьми, получить заряд бодрости, здоровья и радости от общения», — отметила она. Попова также заявила о необходимости победить лень и гиподинамию. «Вред для здоровья представляет низкая двигательная активность, которая ведет к нарушению функций опорно-двигательного аппарата, кровообращения, дыхания, пищеварения. Все усугубляет курение, переедание и алкоголь», — подчеркнула Попова. Глава Роспотребнадзора также рекомендовала одеваться по погоде. «Лучше, чтобы это была одежда из натуральных тканей, которая не стесняет движения. Открытые участки лучше защищать кремом, который помогает от обморожений», — посоветовала Попова.",https://lenta.ru/news/2015/01/01/rospotrebnadzor/,
16,"2015-01-01 10:05:00.000000","Сотрудники полиции задержали двух жителей Саратовской области, которых подозревают в убийстве четырех человек в Подмосковье. Об этом сообщает «Интерфакс» со ссылкой на источники в правоохранительных органах. Отмечается, что одному из задержанных 23 года, второму — 50 лет. По данным правоохранительных органов, убийство было совершено 29 декабря в частном доме в Пушкинском районе Подмосковья. Чтобы скрыть следы преступления, подозреваемые подожгли дом. Однако судебно-медицинская экспертиза установила, что люди погибли не в результате пожара. На телах троих были найдены множественные ножевые ранения, еще один человек был до смерти избит. По факту убийства возбуждено уголовное дело",https://lenta.ru/news/2015/01/01/four/,
17,"2015-01-01 11:01:00.000000","Грузия с 1 января 2015 года вдвое сократила свой контингент в Афганистане. Теперь численность контингента грузинских вооруженных сил в этой в этой азиатской стране составляет 750 военнослужащих. Такое решение было принято 8 июня 2014 года на заседании Совета по управлению государственной безопасностью и кризисами, которое прошло под руководством премьер-министра Грузии Ираклия Гарибашвили. По словам секретаря совета Миндии Джанелидзе, для сокращения воинского контингента в Афганистане должен быть подключен президент Грузии, Совет безопасности, а также парламент. В свою очередь, бывший министр обороны Грузии Ираклий Аласания отмечал, что количество военнослужащих Грузии в Афганистане сократится с 1500 до 250 человек. «Это будет не боевая миссия, а миссия по оказанию поддержки афганских сил безопасности», — говорил Аласания. Грузинский военный контингент находится в Афганистане с 2009 года. В стране неоднократно предлагалось отозвать солдат из Афганистана. В июне 2013 года Лейбористская партия Грузии предложила  решить этот вопрос с помощью референдума.",https://lenta.ru/news/2015/01/01/georgiaafgan/,
18,"2015-01-01 11:36:00.000000","МВД не зарегистрировало серьезных нарушений в России в новогоднюю ночь. Об этом говорится в сообщении на сайте ведомства. По данным ведомства, в праздничных мероприятиях по всей стране приняли участие 5,3 миллиона человек. «В целом по стране в обеспечении общественного порядка задействовалось более 62 тысяч сотрудников органов внутренних дел и военнослужащих внутренних войск МВД России», — говорится в сообщении. 31 декабря в различных мероприятиях участвовали более трех миллионов россиян. Правопорядок тогда обеспечивали порядка 40 тысяч сотрудников правоохранительных органов. «Полицейские продолжают нести службу в местах проведения новогодних праздников», — добавили в министерстве.",https://lenta.ru/news/2015/01/01/mvd/,
19,"2015-01-01 13:47:00.000000","В Чечне ликвидированы главарь бандгруппировки Муса Завгаев и его сообщник. Об этом сообщил глава Чечни Рамзан Кадыров, передает «Интерфакс». По его словам, спецоперация была проведена на окраине станицы Мекенская Наурского района. Завгаев и еще один боевик были блокированы сотрудниками силовых структур в одном из домов. На предложение сдаться бандиты ответили огнем. В результате перестрелки они были уничтожены. Глава Чечни отметил, что лично планировал эту операцию. Она готовилась в условиях особой секретности. Сейчас сотрудники правоохранительных органов устанавливают других сообщников Завгаева. Как подчеркнул Кадыров, ликвидированный бандглаварь был одним из самых опасных боевиков в Чечне. Завгаев называл себя эмиром Надтеречного и Наурского районов, был причастен к многочисленным убийствам полицейских и других должностных лиц.",https://lenta.ru/news/2015/01/01/kadyrov/,
20,"2015-01-01 14:24:00.000000","В Луганске восстановлено электроснабжение, которое отключилось в ряде районов города за несколько часов до Нового года. Об этом сообщил руководитель центра управления восстановлением Луганской народной республики (ЛНР) Александр Дробот, передает РИА Новости. По словам Дробота, электричество начало поступать абонентам в полном объеме приблизительно в три часа ночи по московскому времени. «В настоящее время ситуация с электроснабжением находится под полным контролем», — добавил руководитель центра. Аварийные бригады занимаются запуском котельных, переставших работать в результате ЧП. Ранее глава ЛНР Игорь Плотницкий заявил, что отключение света в Луганске произошло в результате диверсии, устроенной Киевом. И.о. гендиректора Луганского энергетического объединения Александра Емельяненко также отметил, что нарушение подачи электроэнергии было, вероятнее всего, последствием целенаправленных действий. Из-за нарушения электроснабжения в Луганске возникли перебои с мобильной связью, на улицах не горели фонари, АЗС работали от генераторов. В городе отключились более 70 котельных, без света остались около 10 больниц.",https://lenta.ru/news/2015/01/01/lugansk/,
21,"2015-01-01 02:19:00.000000","С 1 января в российские бюллетени вернулась графа «против всех». Об этом сообщает «Лента.ру» со ссылкой на соответствующие статьи  законодательства РФ, опубликованные на официальном сайте президента России. Пока выразить недоверие сразу всем кандидатам граждане смогут только на местных выборах. Поправки в законы «Об обеспечении конституционных прав граждан РФ избирать и быть избранными в органы местного самоуправления» и «Об основных гарантиях избирательных прав и права на участие в референдуме граждан РФ» были предложены группой сенаторов. В их числе — спикер палаты Валентина Матвиенко, первый вице-спикер Александр Торшин и председатель конституционного комитета Андрей Клишас. Теперь выборы будут признаны несостоявшимися, если против всех в конкретном округе проголосуют больше избирателей, чем за кандидата, набравшего наибольшее число голосов. Местный избирком в этом случае должен назначить повторные выборы на тех же условиях. Графа «против всех» была отменена в России в 2006 году на выборах всех уровней: федеральном, региональном и местном.   ",https://lenta.ru/news/2015/01/01/elections/,
22,"2015-01-01 03:09:00.000000","Литва официально перешла на единую европейскую валюту. До середины года цены продолжат указывать одновременно в евро и литах. Как сообщал портал Delfi.lt, решение о переходе было принято 23 июля 2014 года. Тогда Еврокомиссия и Европейский центральный банк (ЕЦБ) заявили, что Литва выполнила все условия для введения евро и с 1 января 2015 года станет 19-м членом еврозоны. 23 декабря президент Даля Грибаускайте подписала государственный бюджет в евро. При этом доходы государственной казны на год составляют 7,98 миллиарда евро, расходы — 8,33 миллиарда евро. Грибаускайте заявляла, что утвержденный бюджет ориентирован на сокращение социального разрыва и увеличивает финансирование обороны государства. Обмен литов на евро будет осуществляться, в частности, в коммерческих банках, почтовых отделениях, кассах Центрального банка Литвы. «По сути, евро у нас был уже более 12 лет, только он назывался литом», — отмечал в конце декабря министр финансов Литвы Римантас Шаджюс. Он добавил, что с 2002 года лит был привязан к евро и, по сути, зависел от Европейского центрального банка.",https://lenta.ru/news/2015/01/01/euro/,
23,"2015-01-01 03:15:00.000000","В Москве 1 января начала работу база данных пропавших людей. Речь идет о людях, которые поступили в больницы, а личность их не может быть идентифицирована, местонахождение родственникам и близким неизвестно. Система поиска людей работает на базе портала «Найди меня». Среди прочего на сайте появляется информация о росте, весе, примерном возрасте, одежде, личных вещах, месте обнаружения, месте нахождения людей. Данные также направляются в органы внутренних дел и волонтерам, оказывающим помощь в поиске пропавших. В связи с конфиденциальностью информации, доступ к фотографиям людей ограничен. Однако, родные и близкие могут получить разовый доступ к изображению пациента. Для этого на сайте нужно нажать кнопку «…» и выбрать пункт меню «запросить фотографию». Пользователь сможет выбрать один из трех вариантов дальнейших действий — обратиться в ближайший МФЦ, где доступ к фотографии предоставят по письменному запросу, обратиться в единое окно департамента здравоохранения или пройти авторизацию через портал государственных услуг Москвы. По данным московских властей, в городе ежегодно пропадают около 3,5 тысяч людей. Ежедневно в городские больницы попадает более 60 человек, которые ничего не могут сообщить о себе.",https://lenta.ru/news/2015/01/01/poisk/,
